2024-02-11 18:41:29,983 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:41:29,983 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:41:31,954 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:41:31,959 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:41:31,959 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:41:34,568 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:41:34,569 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:41:34,570 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:41:36,167 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:41:36,332 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:41:36,333 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:41:39,669 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:41:39,673 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:41:39,673 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:41:54,263 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:41:54,264 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:41:54,264 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:42:01,811 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:42:01,813 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:42:01,813 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:42:08,495 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:42:40,143 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:42:40,143 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:44:53,062 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:44:53,064 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:44:53,064 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:45:19,031 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:45:19,036 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:45:19,036 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:20,402 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:20,404 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:20,404 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:21,499 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:21,517 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:21,517 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:22,991 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:22,999 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:22,999 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:24,333 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:24,336 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:24,336 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:25,696 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:25,699 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:25,699 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:27,207 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:27,212 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:27,212 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:32,159 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:32,160 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:32,160 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:34,111 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:34,796 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:34,796 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:50:37,867 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:50:37,872 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:50:37,872 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
2024-02-11 18:52:21,838 INFO    MainThread:74148 [wandb_init.py:_resume_backend():440] resuming backend
2024-02-11 18:52:21,840 INFO    MainThread:74148 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-02-11 18:52:21,840 INFO    MainThread:74148 [wandb_init.py:_pause_backend():435] pausing backend
